Timestamp,Open,High,Low,Close,Volume
2023-04-30 22:00:00,1894.22,1894.5,1891.85,1893.95,403.55703
2023-04-30 22:05:00,1893.95,1895.0,1893.95,1894.91,332.33197
2023-04-30 22:10:00,1894.91,1895.41,1894.3,1895.12,341.31645
2023-04-30 22:15:00,1895.12,1895.36,1893.11,1895.13,442.90216
2023-04-30 22:20:00,1895.13,1895.56,1891.48,1893.14,398.68732
2023-04-30 22:25:00,1893.14,1894.73,1892.84,1894.43,360.71794
2023-04-30 22:30:00,1894.43,1895.15,1890.01,1891.66,360.93479
2023-04-30 22:35:00,1891.66,1893.77,1891.51,1892.91,331.24523
2023-04-30 22:40:00,1892.91,1893.6,1892.62,1893.6,338.19495
2023-04-30 22:45:00,1893.6,1894.06,1892.6,1893.99,361.93
2023-04-30 22:50:00,1893.99,1894.58,1892.96,1893.4,227.40477
2023-04-30 22:55:00,1893.4,1893.42,1891.24,1892.4,374.67627
2023-04-30 23:00:00,1892.4,1892.4,1886.96,1888.72,385.8306
2023-04-30 23:05:00,1888.72,1893.15,1888.14,1893.14,370.76373
2023-04-30 23:10:00,1893.14,1893.25,1890.31,1890.32,257.48773
2023-04-30 23:15:00,1890.32,1890.52,1884.7,1887.28,372.93828
2023-04-30 23:20:00,1887.28,1887.79,1886.21,1887.78,385.01012
2023-04-30 23:25:00,1887.78,1889.45,1887.76,1889.29,388.50313
2023-04-30 23:30:00,1889.29,1889.98,1887.91,1889.98,331.67282
2023-04-30 23:35:00,1889.98,1891.7,1889.81,1891.69,382.29324
2023-04-30 23:40:00,1891.69,1891.95,1889.18,1889.18,353.12206
2023-04-30 23:45:00,1889.18,1889.19,1880.74,1882.16,309.00714
2023-04-30 23:50:00,1882.16,1882.99,1879.0,1880.98,387.99747
2023-04-30 23:55:00,1880.98,1881.18,1866.46,1868.71,424.86004
2023-05-01 00:00:00,1868.71,1881.6,1868.71,1881.25,406.29317
2023-05-01 00:05:00,1881.25,1881.29,1878.26,1879.65,400.59598
2023-05-01 00:10:00,1879.65,1881.03,1878.57,1880.43,381.13345
2023-05-01 00:15:00,1880.43,1882.57,1879.91,1879.91,338.99362
2023-05-01 00:20:00,1879.91,1882.18,1879.91,1881.8,368.27754
2023-05-01 00:25:00,1881.8,1883.99,1879.48,1882.0,480.57146
2023-05-01 00:30:00,1882.0,1882.56,1881.24,1882.01,525.12257
2023-05-01 00:35:00,1882.01,1884.74,1881.82,1883.47,584.55508
2023-05-01 00:40:00,1883.47,1885.14,1883.08,1884.62,566.36271
2023-05-01 00:45:00,1884.62,1886.39,1883.17,1885.31,469.27739
2023-05-01 00:50:00,1885.31,1885.54,1882.52,1882.66,383.30049
2023-05-01 00:55:00,1882.66,1885.33,1882.65,1885.33,533.25493
2023-05-01 01:00:00,1885.33,1885.48,1884.56,1885.48,349.41067
2023-05-01 01:05:00,1885.48,1885.67,1884.38,1884.38,475.40791
2023-05-01 01:10:00,1884.38,1885.23,1883.12,1883.53,429.46556
2023-05-01 01:15:00,1883.53,1884.81,1882.21,1882.22,579.31909
2023-05-01 01:20:00,1882.22,1884.51,1882.06,1882.06,555.12519
2023-05-01 01:25:00,1882.06,1883.21,1881.25,1883.18,462.61665
2023-05-01 01:30:00,1883.18,1884.26,1883.18,1883.2,397.11151
2023-05-01 01:35:00,1883.2,1883.51,1839.0,1849.87,415.11899
2023-05-01 01:40:00,1849.87,1849.87,1839.47,1842.43,560.00491
2023-05-01 01:45:00,1842.43,1842.43,1835.0,1836.0,513.23578
2023-05-01 01:50:00,1836.0,1839.33,1824.23,1833.37,435.1789
2023-05-01 01:55:00,1833.37,1836.61,1831.61,1836.57,558.68202
2023-05-01 02:00:00,1836.57,1842.96,1833.31,1841.81,861.52567
2023-05-01 02:05:00,1841.81,1842.34,1839.45,1841.0,746.24434
2023-05-01 02:10:00,1841.0,1846.91,1841.0,1845.52,620.53523
2023-05-01 02:15:00,1845.52,1846.82,1844.6,1846.2,743.76663
2023-05-01 02:20:00,1846.2,1846.8,1843.42,1843.81,606.41616
2023-05-01 02:25:00,1843.81,1844.44,1842.16,1843.52,668.60557
2023-05-01 02:30:00,1843.52,1846.51,1842.96,1845.85,515.02027
2023-05-01 02:35:00,1845.85,1845.85,1843.72,1845.37,571.28426
2023-05-01 02:40:00,1845.37,1845.38,1842.75,1843.59,610.4739
2023-05-01 02:45:00,1843.59,1845.89,1843.59,1844.5,501.48687
2023-05-01 02:50:00,1844.5,1844.51,1841.93,1843.23,526.15236
2023-05-01 02:55:00,1843.23,1844.69,1842.86,1843.87,583.58082
2023-05-01 03:00:00,1843.87,1844.47,1843.48,1844.28,480.62088
2023-05-01 03:05:00,1844.28,1844.62,1843.05,1844.62,541.24604
2023-05-01 03:10:00,1844.62,1844.98,1842.63,1843.29,707.90109
2023-05-01 03:15:00,1843.29,1846.39,1841.82,1846.34,534.96572
2023-05-01 03:20:00,1846.34,1846.42,1844.86,1844.86,507.49124
2023-05-01 03:25:00,1844.86,1846.81,1844.07,1846.81,553.75775
2023-05-01 03:30:00,1846.81,1847.17,1845.88,1846.59,586.0222
2023-05-01 03:35:00,1846.59,1846.96,1845.71,1846.93,574.06781
2023-05-01 03:40:00,1846.93,1846.96,1846.43,1846.71,283.28553
2023-05-01 03:45:00,1846.71,1846.71,1844.17,1845.39,659.1713
2023-05-01 03:50:00,1845.39,1846.31,1844.48,1846.31,664.38999
2023-05-01 03:55:00,1846.31,1846.59,1845.63,1846.59,495.31943
2023-05-01 04:00:00,1846.59,1846.59,1843.21,1843.39,641.22388
2023-05-01 04:05:00,1843.39,1844.8,1843.35,1843.98,496.27465
2023-05-01 04:10:00,1843.98,1844.2,1843.59,1844.2,420.54814
2023-05-01 04:15:00,1844.2,1844.58,1843.58,1843.91,546.83785
2023-05-01 04:20:00,1843.91,1844.98,1842.56,1844.88,611.54202
2023-05-01 04:25:00,1844.88,1846.0,1844.19,1845.99,502.5389
2023-05-01 04:30:00,1845.99,1846.68,1845.72,1846.46,448.46433
2023-05-01 04:35:00,1846.46,1847.63,1845.05,1847.63,537.24896
2023-05-01 04:40:00,1847.63,1847.72,1845.78,1845.86,629.81289
2023-05-01 04:45:00,1845.86,1847.52,1845.86,1847.51,449.59933
2023-05-01 04:50:00,1847.51,1847.69,1847.07,1847.07,573.46052
2023-05-01 04:55:00,1847.07,1847.67,1846.89,1847.67,515.45742
2023-05-01 05:00:00,1847.67,1847.67,1846.2,1847.07,492.06281
2023-05-01 05:05:00,1847.07,1849.16,1847.06,1848.96,585.92448
2023-05-01 05:10:00,1848.96,1849.97,1848.15,1849.89,573.20375
2023-05-01 05:15:00,1849.89,1850.83,1849.03,1850.2,505.14287
2023-05-01 05:20:00,1850.2,1850.2,1848.82,1848.82,505.51169
2023-05-01 05:25:00,1848.82,1848.82,1845.81,1846.06,536.59064
2023-05-01 05:30:00,1846.06,1846.07,1844.85,1845.51,508.01971
2023-05-01 05:35:00,1845.51,1845.75,1843.0,1844.36,699.84448
2023-05-01 05:40:00,1844.36,1844.4,1834.64,1842.31,686.46201
2023-05-01 05:45:00,1842.31,1845.11,1840.32,1842.79,635.08213
2023-05-01 05:50:00,1842.79,1845.75,1842.37,1845.6,594.6237
2023-05-01 05:55:00,1845.6,1847.46,1845.29,1846.41,348.29109
2023-05-01 06:00:00,1846.41,1846.46,1845.37,1845.61,547.49415
2023-05-01 06:05:00,1845.61,1847.83,1845.6,1847.37,602.44065
2023-05-01 06:10:00,1847.37,1847.85,1845.65,1845.88,523.79759
2023-05-01 06:15:00,1845.88,1845.88,1844.62,1844.62,562.72357
2023-05-01 06:20:00,1844.62,1844.76,1843.15,1843.16,528.09066
2023-05-01 06:25:00,1843.16,1847.71,1843.16,1847.71,580.78146
2023-05-01 06:30:00,1847.71,1848.0,1846.77,1846.81,556.08615
2023-05-01 06:35:00,1846.81,1847.1,1846.78,1846.84,356.32112
2023-05-01 06:40:00,1846.84,1848.41,1846.81,1848.18,409.35193
