Timestamp,Open,High,Low,Close,Volume
2023-11-26 09:45:00,2086.61,2086.62,2086.01,2086.03,73.80624
2023-11-26 09:46:00,2086.03,2086.65,2085.91,2086.65,23.38351
2023-11-26 09:47:00,2086.65,2087.52,2086.65,2087.52,3.56743
2023-11-26 09:48:00,2087.52,2088.44,2087.51,2088.3,38.82453
2023-11-26 09:49:00,2088.3,2088.3,2087.61,2088.25,48.43889
2023-11-26 09:50:00,2088.25,2088.41,2088.25,2088.41,29.38546
2023-11-26 09:51:00,2088.41,2088.41,2087.99,2088.34,92.68165
2023-11-26 09:52:00,2088.34,2088.44,2087.91,2088.17,31.34319
2023-11-26 09:53:00,2088.17,2088.18,2088.15,2088.15,62.63801
2023-11-26 09:54:00,2088.15,2089.46,2088.15,2089.46,135.47316
2023-11-26 09:55:00,2089.46,2090.02,2089.45,2089.6,116.2701
2023-11-26 09:56:00,2089.6,2089.87,2089.59,2089.86,9.53331
2023-11-26 09:57:00,2089.86,2090.5,2089.86,2090.5,91.9118
2023-11-26 09:58:00,2090.5,2090.77,2090.5,2090.75,61.35042
2023-11-26 09:59:00,2090.75,2090.76,2090.71,2090.73,48.6062
2023-11-26 10:00:00,2090.73,2091.01,2090.73,2090.8,44.73011
2023-11-26 10:01:00,2090.8,2090.8,2090.73,2090.73,24.67137
2023-11-26 10:02:00,2090.73,2090.73,2090.4,2090.41,11.00172
2023-11-26 10:03:00,2090.41,2090.41,2089.85,2089.87,90.4013
2023-11-26 10:04:00,2089.87,2089.87,2089.5,2089.61,23.57379
2023-11-26 10:05:00,2089.61,2090.21,2089.61,2090.21,0.76906
2023-11-26 10:06:00,2090.21,2090.21,2089.87,2089.94,44.67877
2023-11-26 10:07:00,2089.94,2089.94,2089.17,2089.55,30.62835
2023-11-26 10:08:00,2089.55,2089.56,2088.46,2088.71,41.87025
2023-11-26 10:09:00,2088.71,2088.8,2088.54,2088.8,65.16193
2023-11-26 10:10:00,2088.8,2088.8,2088.59,2088.6,1.21954
2023-11-26 10:11:00,2088.6,2089.18,2088.59,2089.18,29.20601
2023-11-26 10:12:00,2089.18,2089.18,2088.54,2088.54,30.84301
2023-11-26 10:13:00,2088.54,2088.54,2088.42,2088.43,0.74952
2023-11-26 10:14:00,2088.43,2088.44,2088.31,2088.44,8.13139
2023-11-26 10:15:00,2088.44,2088.54,2088.02,2088.02,40.97791
2023-11-26 10:16:00,2088.02,2088.03,2087.89,2087.9,21.61932
2023-11-26 10:17:00,2087.9,2087.9,2087.87,2087.88,30.6995
2023-11-26 10:18:00,2087.88,2087.88,2087.53,2087.53,86.22511
2023-11-26 10:19:00,2087.53,2088.37,2087.53,2088.37,143.35653
2023-11-26 10:20:00,2088.37,2088.37,2088.36,2088.36,12.77008
2023-11-26 10:21:00,2088.36,2088.37,2087.53,2087.53,52.50205
2023-11-26 10:22:00,2087.53,2087.54,2087.53,2087.54,6.87023
2023-11-26 10:23:00,2087.54,2087.54,2087.19,2087.34,35.57047
2023-11-26 10:24:00,2087.34,2087.34,2087.33,2087.34,32.60836
2023-11-26 10:25:00,2087.34,2087.34,2087.33,2087.33,9.91225
2023-11-26 10:26:00,2087.33,2087.34,2085.7,2085.7,75.64387
2023-11-26 10:27:00,2085.7,2086.55,2085.58,2086.54,110.23081
2023-11-26 10:28:00,2086.54,2086.55,2085.92,2086.07,66.00206
2023-11-26 10:29:00,2086.07,2087.3,2086.07,2087.3,52.91193
2023-11-26 10:30:00,2087.3,2087.32,2086.41,2086.45,106.67954
2023-11-26 10:31:00,2086.45,2087.79,2086.45,2087.6,56.42408
2023-11-26 10:32:00,2087.6,2087.6,2086.97,2086.98,1.42408
2023-11-26 10:33:00,2086.98,2086.99,2086.93,2086.99,3.84813
2023-11-26 10:34:00,2086.99,2087.61,2086.71,2087.61,53.3537
2023-11-26 10:35:00,2087.61,2087.61,2087.6,2087.6,10.65581
2023-11-26 10:36:00,2087.6,2087.77,2087.6,2087.77,24.45112
2023-11-26 10:37:00,2087.77,2087.77,2087.6,2087.61,29.50477
2023-11-26 10:38:00,2087.61,2087.61,2086.77,2086.77,39.61843
2023-11-26 10:39:00,2086.77,2087.46,2086.65,2087.46,38.752
2023-11-26 10:40:00,2087.46,2087.74,2087.46,2087.49,24.3902
2023-11-26 10:41:00,2087.49,2087.57,2087.49,2087.57,29.29442
2023-11-26 10:42:00,2087.57,2087.57,2087.56,2087.57,1.51897
