Timestamp,Open,High,Low,Close,Volume
2023-12-03 10:20:00,39428.5,39449.32,39428.5,39449.28,13.575711
2023-12-03 10:25:00,39449.28,39459.54,39449.27,39459.53,21.343094
2023-12-03 10:30:00,39459.53,39471.7,39451.28,39471.7,26.373323
2023-12-03 10:35:00,39471.7,39496.0,39471.69,39495.99,32.446418
2023-12-03 10:40:00,39495.99,39500.0,39495.99,39499.98,25.894681
2023-12-03 10:45:00,39499.98,39525.52,39499.98,39506.08,45.795032
2023-12-03 10:50:00,39506.08,39519.42,39506.08,39519.42,28.463098
2023-12-03 10:55:00,39519.42,39544.0,39513.92,39541.01,36.028876
2023-12-03 11:00:00,39541.01,39541.01,39528.18,39528.19,37.253196
2023-12-03 11:05:00,39528.19,39528.19,39512.72,39514.59,31.335952
2023-12-03 11:10:00,39514.59,39514.6,39500.0,39500.0,22.587939
2023-12-03 11:15:00,39500.0,39508.84,39498.18,39508.84,19.745456
2023-12-03 11:20:00,39508.84,39509.07,39482.59,39485.64,21.75763
2023-12-03 11:25:00,39485.64,39488.12,39450.0,39464.49,44.028738
2023-12-03 11:30:00,39464.49,39491.86,39464.49,39490.42,35.924573
2023-12-03 11:35:00,39490.42,39515.56,39485.61,39515.55,31.476625
2023-12-03 11:40:00,39515.55,39519.45,39504.06,39508.59,33.267059
2023-12-03 11:45:00,39508.59,39508.6,39470.0,39478.39,29.869244
2023-12-03 11:50:00,39478.39,39478.39,39475.65,39475.7,15.881516
2023-12-03 11:55:00,39475.7,39479.7,39475.57,39479.69,22.711241
2023-12-03 12:00:00,39479.69,39486.76,39445.34,39455.37,45.503393
2023-12-03 12:05:00,39455.37,39455.41,39449.97,39449.97,27.183464
2023-12-03 12:10:00,39449.97,39466.28,39446.12,39466.27,22.920446
2023-12-03 12:15:00,39466.27,39475.0,39466.26,39474.99,18.217577
2023-12-03 12:20:00,39474.99,39479.7,39474.99,39479.7,9.586692
2023-12-03 12:25:00,39479.7,39504.17,39479.69,39502.98,22.096229
2023-12-03 12:30:00,39502.98,39510.28,39494.48,39500.0,27.393931
2023-12-03 12:35:00,39500.0,39500.0,39476.87,39476.87,17.624104
2023-12-03 12:40:00,39476.87,39477.18,39469.88,39475.98,20.976176
2023-12-03 12:45:00,39475.98,39483.11,39415.65,39415.66,46.309916
2023-12-03 12:50:00,39415.66,39415.66,39381.29,39386.98,58.869904
2023-12-03 12:55:00,39386.98,39408.6,39382.88,39407.9,42.666384
2023-12-03 13:00:00,39407.9,39415.48,39387.66,39401.18,28.892554
2023-12-03 13:05:00,39401.18,39496.67,39400.47,39496.66,60.576063
2023-12-03 13:10:00,39496.66,39660.36,39496.66,39560.83,53.677364
2023-12-03 13:15:00,39560.83,39611.22,39521.1,39588.52,54.910726
2023-12-03 13:20:00,39588.52,39605.98,39555.56,39605.98,51.862289
2023-12-03 13:25:00,39605.98,39656.0,39605.97,39629.82,56.470222
2023-12-03 13:30:00,39629.82,39691.99,39624.67,39680.69,57.510518
2023-12-03 13:35:00,39680.69,39680.72,39601.96,39625.0,58.451588
2023-12-03 13:40:00,39625.0,39630.39,39578.72,39602.98,46.933957
2023-12-03 13:45:00,39602.98,39604.34,39566.86,39576.15,54.707754
2023-12-03 13:50:00,39576.15,39672.73,39576.15,39670.0,57.747756
2023-12-03 13:55:00,39670.0,39770.0,39666.29,39669.99,54.38587
2023-12-03 14:00:00,39669.99,39747.12,39660.0,39705.07,47.829531
2023-12-03 14:05:00,39705.07,39721.09,39594.64,39614.49,67.878973
2023-12-03 14:10:00,39614.49,39650.0,39611.07,39647.05,52.134587
2023-12-03 14:15:00,39647.05,39664.13,39566.82,39576.67,61.642593
2023-12-03 14:20:00,39576.67,39605.99,39576.67,39577.36,48.122475
2023-12-03 14:25:00,39577.36,39624.39,39511.27,39621.78,55.841515
2023-12-03 14:30:00,39621.78,39728.93,39611.82,39693.82,51.535498
2023-12-03 14:35:00,39693.82,39693.83,39633.75,39636.53,53.443954
2023-12-03 14:40:00,39636.53,39672.4,39630.0,39659.24,46.446389
2023-12-03 14:45:00,39659.24,39695.54,39642.07,39642.08,37.508759
2023-12-03 14:50:00,39642.08,39659.04,39616.87,39617.5,48.076172
2023-12-03 14:55:00,39617.5,39617.5,39544.07,39544.07,49.304686
2023-12-03 15:00:00,39544.07,39607.65,39544.07,39607.65,44.216235
2023-12-03 15:05:00,39607.65,39607.65,39553.17,39555.94,40.187045
2023-12-03 15:10:00,39555.94,39570.0,39551.41,39554.72,35.138558
2023-12-03 15:15:00,39554.72,39557.47,39522.0,39522.0,45.793481
2023-12-03 15:20:00,39522.0,39553.27,39490.61,39551.06,55.247323
2023-12-03 15:25:00,39551.06,39589.17,39535.67,39582.35,41.87075
2023-12-03 15:30:00,39582.35,39631.09,39582.35,39629.58,53.821229
2023-12-03 15:35:00,39629.58,39697.0,39623.2,39672.2,47.79697
2023-12-03 15:40:00,39672.2,39736.38,39660.88,39696.0,52.366111
2023-12-03 15:45:00,39696.0,39766.1,39682.21,39736.37,51.352197
2023-12-03 15:50:00,39736.37,39804.31,39715.4,39734.0,53.927848
2023-12-03 15:55:00,39734.0,39783.98,39702.19,39760.4,59.934508
2023-12-03 16:00:00,39760.4,39841.1,39752.0,39752.0,57.677394
2023-12-03 16:05:00,39752.0,39765.07,39666.67,39690.12,41.535279
2023-12-03 16:10:00,39690.12,39694.59,39624.21,39671.1,50.903698
2023-12-03 16:15:00,39671.1,39743.39,39671.1,39738.04,52.423363
2023-12-03 16:20:00,39738.04,39769.72,39728.28,39752.95,42.375408
2023-12-03 16:25:00,39752.95,39755.72,39722.0,39752.91,35.485097
2023-12-03 16:30:00,39752.91,39752.91,39726.8,39728.47,45.940469
2023-12-03 16:35:00,39728.47,39728.47,39696.96,39720.83,31.609731
2023-12-03 16:40:00,39720.83,39720.83,39679.65,39714.27,17.195011
2023-12-03 16:45:00,39714.27,39778.06,39701.51,39757.63,39.202693
2023-12-03 16:50:00,39757.63,39762.02,39724.37,39731.74,31.939077
2023-12-03 16:55:00,39731.74,39731.88,39666.66,39666.67,38.413464
2023-12-03 17:00:00,39666.67,39675.0,39613.69,39630.44,43.116497
2023-12-03 17:05:00,39630.44,39631.42,39571.49,39587.01,47.230496
2023-12-03 17:10:00,39587.01,39596.22,39566.92,39566.96,33.398518
2023-12-03 17:15:00,39566.96,39585.27,39557.63,39570.47,37.388921
2023-12-03 17:20:00,39570.47,39570.48,39555.58,39555.58,30.323551
2023-12-03 17:25:00,39555.58,39555.59,39506.41,39517.34,37.122935
2023-12-03 17:30:00,39517.34,39574.75,39507.89,39550.01,44.414247
2023-12-03 17:35:00,39550.01,39566.34,39544.01,39566.34,24.398012
2023-12-03 17:40:00,39566.34,39575.0,39500.0,39506.64,40.15193
2023-12-03 17:45:00,39506.64,39556.65,39459.72,39533.19,41.733499
2023-12-03 17:50:00,39533.19,39534.4,39511.1,39534.4,29.243483
2023-12-03 17:55:00,39534.4,39534.4,39511.9,39526.71,29.84022
2023-12-03 18:00:00,39526.71,39541.16,39495.0,39541.16,36.835161
2023-12-03 18:05:00,39541.16,39565.22,39537.38,39555.88,35.435575
2023-12-03 18:10:00,39555.88,39560.55,39545.01,39560.5,27.928988
2023-12-03 18:15:00,39560.5,39583.33,39549.24,39578.18,26.591416
2023-12-03 18:20:00,39578.18,39580.92,39565.43,39571.98,22.968023
