Timestamp,Open,High,Low,Close,Volume
2023-07-21 00:00:00,29800.0,29835.0,29726.34,29786.01,136.756934
2023-07-21 01:00:00,29786.01,29899.0,29760.01,29877.48,170.979792
2023-07-21 02:00:00,29877.48,29953.01,29846.0,29903.19,141.433458
2023-07-21 03:00:00,29903.19,29942.0,29877.02,29897.63,90.38997
2023-07-21 04:00:00,29897.63,29904.0,29859.15,29864.01,76.110985
2023-07-21 05:00:00,29864.01,29865.82,29790.0,29817.99,86.046553
2023-07-21 06:00:00,29817.99,29856.48,29793.89,29856.47,95.192923
2023-07-21 07:00:00,29856.47,29859.53,29752.61,29766.81,232.259585
2023-07-21 08:00:00,29766.81,29816.78,29756.16,29786.29,124.870899
2023-07-21 09:00:00,29786.29,29851.37,29750.04,29756.0,185.85613
2023-07-21 10:00:00,29756.0,29818.96,29755.99,29793.37,84.253969
2023-07-21 11:00:00,29793.37,29815.0,29731.03,29778.5,121.856737
2023-07-21 12:00:00,29778.5,29898.5,29778.5,29869.9,228.444688
2023-07-21 13:00:00,29869.9,29913.84,29787.29,29814.0,244.618515
2023-07-21 14:00:00,29814.0,29882.23,29780.8,29881.08,227.776314
2023-07-21 15:00:00,29881.08,29909.08,29854.74,29866.0,141.703196
2023-07-21 16:00:00,29866.0,29870.0,29812.2,29828.0,186.692166
2023-07-21 17:00:00,29828.0,29938.0,29823.99,29921.99,122.674389
2023-07-21 18:00:00,29921.99,30061.7,29921.99,29981.7,233.116301
2023-07-21 19:00:00,29981.7,29981.7,29773.2,29876.0,281.308945
2023-07-21 20:00:00,29876.0,29892.9,29833.93,29880.01,102.370424
2023-07-21 21:00:00,29880.01,29941.06,29878.69,29899.57,64.530288
2023-07-21 22:00:00,29899.57,29955.0,29887.16,29925.06,48.486119
2023-07-21 23:00:00,29925.06,29933.0,29893.11,29901.71,119.387428
2023-07-22 00:00:00,29901.71,29998.99,29901.71,29983.79,28.522199
2023-07-22 01:00:00,29983.79,29987.45,29916.41,29924.0,49.532448
2023-07-22 02:00:00,29924.0,29967.24,29918.2,29935.47,54.778969
2023-07-22 03:00:00,29935.47,29937.98,29896.0,29903.41,91.995944
2023-07-22 04:00:00,29903.41,29932.69,29868.82,29883.99,60.450534
2023-07-22 05:00:00,29883.99,29899.99,29858.01,29870.01,61.76187
2023-07-22 06:00:00,29870.01,29894.0,29848.0,29890.01,59.982525
2023-07-22 07:00:00,29890.01,29990.0,29862.73,29944.77,109.744453
2023-07-22 08:00:00,29944.77,29979.92,29927.85,29937.28,71.308532
2023-07-22 09:00:00,29937.28,29948.31,29909.32,29929.49,80.761419
2023-07-22 10:00:00,29929.49,29929.49,29870.0,29902.09,101.031613
2023-07-22 11:00:00,29902.09,29902.09,29867.28,29886.93,48.206017
2023-07-22 12:00:00,29886.93,29886.93,29828.77,29840.85,85.696386
2023-07-22 13:00:00,29840.85,29867.64,29835.2,29848.29,54.235826
2023-07-22 14:00:00,29848.29,29893.67,29847.47,29883.86,90.29654
2023-07-22 15:00:00,29883.86,29907.35,29859.14,29900.23,75.900614
2023-07-22 16:00:00,29900.23,29908.71,29862.61,29900.0,69.568915
2023-07-22 17:00:00,29900.0,29900.0,29810.0,29837.34,83.569066
2023-07-22 18:00:00,29837.34,29837.35,29802.93,29814.23,94.304238
2023-07-22 19:00:00,29814.23,29857.36,29805.0,29836.01,85.065457
2023-07-22 20:00:00,29836.01,29839.75,29819.42,29827.24,67.31978
2023-07-22 21:00:00,29827.24,29833.81,29815.48,29827.04,68.439544
2023-07-22 22:00:00,29827.04,29832.58,29790.0,29808.0,111.64527
