Timestamp,Open,High,Low,Close,Volume
2022-06-21 00:00:00,20573.88,20622.75,20537.59,20556.8,406.776914
2022-06-21 00:05:00,20556.8,20630.88,20545.31,20615.04,359.727887
2022-06-21 00:10:00,20615.04,20643.93,20571.87,20606.1,406.166932
2022-06-21 00:15:00,20606.1,20654.68,20501.1,20530.68,339.988475
2022-06-21 00:20:00,20530.68,20541.17,20460.91,20533.47,296.724408
2022-06-21 00:25:00,20533.47,20553.07,20508.06,20534.21,388.246519
2022-06-21 00:30:00,20534.21,20545.43,20402.29,20442.9,311.033519
2022-06-21 00:35:00,20442.9,20491.17,20432.05,20475.97,308.08172
2022-06-21 00:40:00,20475.97,20504.92,20454.85,20457.57,224.837009
2022-06-21 00:45:00,20457.57,20611.56,20452.59,20607.5,307.863263
2022-06-21 00:50:00,20607.5,20703.32,20600.19,20612.47,365.813675
2022-06-21 00:55:00,20612.47,20686.09,20606.14,20676.82,344.423603
2022-06-21 01:00:00,20676.82,20761.09,20610.82,20647.01,423.761556
2022-06-21 01:05:00,20647.01,20663.65,20619.15,20654.31,294.045885
2022-06-21 01:10:00,20654.31,20776.94,20649.24,20726.53,308.828286
2022-06-21 01:15:00,20726.53,20779.89,20662.24,20677.32,339.568544
2022-06-21 01:20:00,20677.32,20706.88,20640.97,20706.88,175.77826
2022-06-21 01:25:00,20706.88,20706.93,20569.99,20577.28,224.397195
2022-06-21 01:30:00,20577.28,20591.7,20554.96,20563.69,234.004572
2022-06-21 01:35:00,20563.69,20573.38,20513.07,20561.8,239.50074
2022-06-21 01:40:00,20561.8,20567.4,20516.11,20519.47,167.315851
2022-06-21 01:45:00,20519.47,20633.92,20507.52,20628.38,239.852888
2022-06-21 01:50:00,20628.38,20657.43,20596.52,20641.75,158.768258
2022-06-21 01:55:00,20641.75,20707.39,20630.7,20672.86,193.845467
2022-06-21 02:00:00,20672.86,20698.89,20624.19,20624.19,172.715704
2022-06-21 02:05:00,20624.19,20632.13,20477.45,20515.1,238.693076
2022-06-21 02:10:00,20515.1,20536.78,20484.0,20502.83,164.490704
2022-06-21 02:15:00,20502.83,20567.02,20491.06,20566.93,127.154844
2022-06-21 02:20:00,20566.93,20582.01,20462.87,20517.54,237.313163
2022-06-21 02:25:00,20517.54,20532.69,20481.73,20505.81,114.074139
2022-06-21 02:30:00,20505.81,20567.69,20449.74,20522.21,221.875199
2022-06-21 02:35:00,20522.21,20535.21,20449.61,20451.05,176.842372
